"","Acadian redfish..M","Acadian redfish..S","Alewife..M","American plaice..L","American plaice..M","American plaice..S","American shad..L","American shad..M","American shad..S","Atlantic cod..L","Atlantic cod..M","Atlantic cod..S","Atlantic cod..XL","Atlantic croaker..M","Atlantic croaker..S","Atlantic halibut..L","Atlantic halibut..M","Atlantic herring..L","Atlantic herring..M","Atlantic herring..S","Atlantic mackerel..L","Atlantic mackerel..M","Atlantic mackerel..S","Barndoor skate..L","Barndoor skate..M","Barndoor skate..S","Barndoor skate..XL","Black sea bass..M","Black sea bass..S","Blackbelly rosefish..M","Blackbelly rosefish..S","Blueback herring..M","Blueback herring..S","Blueback herring..XS","Bluefish..L","Bluefish..M","Bluefish..S","Buckler dory..M","Buckler dory..S","Butterfish..S","Butterfish..XS","Clearnose skate..L","Clearnose skate..M","Cunner..M","Cusk..L","Fawn cusk-eel..M","Fawn cusk-eel..S","Fourbeard rockling..M","Fourbeard rockling..S","Fourspot flounder..L","Fourspot flounder..M","Fourspot flounder..S","Goosefish..L","Goosefish..M","Goosefish..S","Goosefish..XL","Gulf stream flounder..S","Haddock..L","Haddock..M","Haddock..S","Little skate..M","Little skate..S","Longfin squid..M","Longfin squid..S","Longhorn sculpin..M","Longhorn sculpin..S","Northern kingfish..M","Northern sand lance..M","Northern searobin..M","Northern searobin..S","Northern shortfin squid..M","Northern shortfin squid..S","Ocean pout..L","Ocean pout..M","Ocean pout..S","Offshore hake..M","Offshore hake..S","Pollock..L","Pollock..M","Pollock..S","Pollock..XL","Red hake..L","Red hake..M","Red hake..S","Rosette skate..M","Rosette skate..S","Scup..M","Scup..S","Sea raven..L","Sea raven..M","Sea raven..S","Silver hake..L","Silver hake..M","Silver hake..S","Smooth dogfish..L","Smooth dogfish..M","Smooth skate..M","Smooth skate..S","Spiny dogfish..L","Spiny dogfish..M","Spiny dogfish..S","Spot..S","Spotted hake..M","Spotted hake..S","Striped bass..L","Striped bass..M","Striped searobin..L","Striped searobin..M","Striped searobin..S","Summer flounder..L","Summer flounder..M","Summer flounder..S","Thorny skate..L","Thorny skate..M","Thorny skate..S","Thorny skate..XL","Weakfish..M","Weakfish..S","White hake..L","White hake..M","White hake..S","Windowpane..M","Windowpane..S","Winter flounder..L","Winter flounder..M","Winter flounder..S","Winter skate..L","Winter skate..M","Winter skate..S","Winter skate..XL","Witch flounder..L","Witch flounder..M","Witch flounder..S","Yellowtail flounder..L","Yellowtail flounder..M","Yellowtail flounder..S"
"Striped bass..M",0.0416706319620711,0.00669365525931764,0.103315148086276,0.0220148728164425,0.0404631399086866,0.0463071053070614,0.0224765684398115,0.00910546185398575,0.0227073286998486,0.302580845868415,0.23370111099587,0.184568070806192,0.328382910568604,0.188933153811339,0.150408943283984,0.180662113723852,0.132106820121234,0.0863248698289394,0.114332584688474,0.0669508760511348,0.111576636333025,0.131280960416086,0.0737434710687817,0.0729338026151534,0.118110316024203,0.0948412454753822,0.0771114306432598,0.181846786741783,0.139637769881669,0.0507033701085624,0.0608018077290075,0.0134799316390402,0.028786294705797,0.00170099497636256,0.195166518748473,0.338675787830421,0.205674530137454,0.0688781057696831,0.0377284587233457,0.112895091100551,0.0254887909664014,0.130207000660679,0.168242438667334,0.0790509025346839,0.0397762589960526,0.146946169262767,0.107916669544728,0.105121444896669,0.0966120921580981,0.0582534420806048,0.102624705302028,0.154931894534746,0.108215088476161,0.129340305445745,0.100369440444639,0.134398905032795,0.125931388766746,0.278241570399581,0.229443894507349,0.148428451586498,0.171569597034488,0.123196644735848,0.0379561806822869,0.0433392147974295,0.253824099279504,0.225307964241732,0.174956366177828,0.00849450368363502,0.155383530761371,0.125994739875002,0.0339013264351857,0.0351589220411488,0.0431483210347385,0.0638100556729096,0.102482648688565,0.0553017196879687,0.0168012815569326,0.202996980504079,0.0743854497365231,0.107239435470248,0.26848910256314,0.140673322282682,0.141918126104295,0.137802333098632,0.10666364197916,0.109778115258079,0.125517904321562,0.127901810523373,0.0394252648970542,0.119587412662103,0.115173548001684,0.392366016310944,0.212348343946002,0.113920693157615,0.0827618738543684,0.0799438138919498,0.0824162971328455,0.105564105983017,0.271250929097153,0.284693631397574,0.0665298990820492,0.101917338406856,0.0907394844361838,0.162876474663167,0.657850878797985,0,0.189873793560514,0.207425690428009,0.197586588305236,0.171799910715265,0.174504989303155,0.0826888546246349,0.173149622668405,0.130097528086802,0.120054288555189,0.207049645803079,0.235834522948186,0.250083957054166,0.173957804559027,0.112677513580364,0.11811090903305,0.219468558069623,0.115638451118487,0.0863168108271589,0.105972903499717,0.104007809949109,0.321595276421563,0.242756146575726,0.108643798392739,0.274035813774673,0.0630422931211141,0.079372936977085,0.0419348984762419,0.193690664280827,0.166580456186343,0.138090730180892
"Striped searobin..L",0.203301440175881,0.0841666317500731,0.155901962170748,0.0266110274642907,0.068189617587001,0.0497443910343348,0.067973958333137,0.0791473803986292,0.088542829734921,0.421760800817786,0.454390685812297,0.209916662833143,0.25999691245487,0.338499198158619,0.243337022087665,0.304625359307787,0.352012656755631,0.203156849331869,0.101626366698223,0.0885796207933055,0.154656402973735,0.200358718355669,0.0320721632411358,0.61564972556076,0.525793287557231,0.112564922208537,0.545112228580691,0.496180141937622,0.434735403003259,0.315766419156223,0.230773738227628,0.0443203781139209,0.0738603530329665,0.072509040244324,0.230047075955969,0.262892585853126,0.287853305315777,0.232799460869565,0.223529803198097,0.111554779542387,0.0700114609430658,0.649069490174575,0.649419316330992,0.245166187687459,0.191604261813591,0.0980613349491496,0.0894566576989864,0.102682817046613,0.0950064059398961,0.245713910292957,0.438610682877239,0.329948074249226,0.187486802718658,0.229204629973798,0.227496923159097,0.181978931825954,0.096937937234796,0.307455880606863,0.292841977123655,0.164332421567755,0.327214457020271,0.103321133817229,0.246910962763479,0.257134686748673,0.571458972041006,0.457225409623519,0.237532844880012,0.00927776902251443,0.416583770537276,0.36267987272266,0.194613310462431,0.300020012587451,0.107348381432403,0.0992406460871291,0.0766782524016426,0.322783798102447,0.094037897786896,0.257748833309189,0.201512808892501,0.122383648212817,0.259055315005695,0.29877382125278,0.316209256475177,0.163283165379338,0.363816312779251,0.254169730745466,0.0777513757125869,0.126517179978804,0.279080050256116,0.273493577711747,0.29258891750079,0.167402873031629,0.247226850523594,0.179378733033145,0.510169253710546,0.479965519742199,0.201195855655445,0.115066095423682,0.242085227458853,0.241272536910869,0.240247982641763,0.0553083257528203,0.398511368666922,0.366959620940187,0.209941257789653,0.189873793560514,0,0.598391912939169,0.337130942347066,0.342978376072515,0.469232008835301,0.352975193537599,0.28578537052446,0.275617611955207,0.12706628036801,0.247243019727167,0.2588886321303,0.27051175399135,0.185836312372636,0.260101536545551,0.176050944378606,0.271852650524336,0.084958378185355,0.0343398723029061,0.0403800865201149,0.0631808970455189,0.348774863953583,0.280443128303097,0.0861510889331799,0.314593883120564,0.0312464831425504,0.0529851693126867,0.0428335152012523,0.154155054649124,0.0997309077901612,0.145752868958465
"Striped searobin..M",0.24908997507108,0.129100909463143,0.196462780805857,0.0528492383975164,0.134349385631547,0.107938400381048,0.125155546232323,0.143613832129372,0.176032237845213,0.369141034103781,0.448818483179346,0.307004045022623,0.331997903836319,0.387310160150974,0.291318521285213,0.391089568152719,0.408090584391774,0.353235727418429,0.17948224155939,0.189530013235265,0.108557857973826,0.31999710928596,0.107741740247406,0.509513047231551,0.556177400946217,0.261140177831596,0.515883997400025,0.375579568856297,0.387759106716026,0.236225412004178,0.277560444440988,0.0781041013406878,0.139007833346902,0.0943967682618603,0.319825250816907,0.326359807382759,0.29294014332814,0.243488566089902,0.136745094049638,0.146887845195055,0.0993920041016092,0.508888689245376,0.521814898973548,0.249665265856747,0.305883136765429,0.178743485770179,0.145877923167774,0.231724313720832,0.152449641317466,0.153567294899529,0.403547354168193,0.509872909420251,0.271474553440755,0.284524242611756,0.293314792369049,0.26580791563808,0.15457577311312,0.299285247935353,0.312120369594796,0.270754798800869,0.408400669093868,0.254125076069034,0.279402194817634,0.288528963804984,0.475225780937659,0.486341295793475,0.24304450184787,0.0222094861924246,0.443865165212558,0.379765715327416,0.113542496430853,0.31656874289243,0.135038197353592,0.124738457636606,0.125773397809887,0.223205450512394,0.139852540826471,0.376517883556306,0.217101079975922,0.199348306900191,0.288901838086866,0.438890964752641,0.389333993096888,0.313592995895353,0.461181981906035,0.339038225781739,0.105786617179688,0.164073895321381,0.331476920293872,0.369975000939192,0.407757369741023,0.262572544326472,0.387502017393574,0.272078798328566,0.367879575537528,0.340081561673148,0.266366368955123,0.253406523810126,0.318556777431426,0.27936442728392,0.170611170494546,0.128869844575772,0.334568768727974,0.454682989546315,0.238050437691383,0.207425690428009,0.598391912939169,0,0.510905773366279,0.309577396079075,0.385951214288748,0.574867471480477,0.338551933079893,0.331030079665988,0.212805636405341,0.307625458421288,0.365426528491256,0.438276238350505,0.318540388644226,0.411010345183464,0.378859115263683,0.439186105994582,0.287700215430897,0.0544673175995205,0.0887044371093348,0.10250265469676,0.301369556563185,0.280169661081365,0.185210389407449,0.23541397887352,0.0783005117976946,0.111140473744077,0.0767423588858204,0.142723016851358,0.14721588656055,0.25437556258942
"Striped searobin..S",0.202888363356752,0.126385446611964,0.273110663580384,0.0292777475938306,0.102030493314314,0.0994386600851688,0.117904558166488,0.112584257551143,0.147899363610214,0.317366952088328,0.396171340837764,0.354677479406752,0.223090647650886,0.341356794712045,0.281737672327822,0.229371142647775,0.240802862699559,0.242116871536446,0.229920546852017,0.198914723268631,0.176700255678405,0.264390465681406,0.151492019745945,0.295751059793543,0.441230417611042,0.543881496975684,0.259058522031216,0.253953682154003,0.266768326024918,0.192068268630439,0.211643706558498,0.112323877030669,0.191027919397981,0.124592129393135,0.16960379489606,0.197122216071742,0.209804293607553,0.147066969074996,0.115857365369091,0.180836448606667,0.109663927296935,0.282316657220288,0.357138615920989,0.22095347001074,0.163786000607776,0.276250939022113,0.170342370652214,0.262352962772584,0.221272538043339,0.128547739082467,0.326049647520602,0.5957566999092,0.113152868913659,0.121537076468802,0.12789029301181,0.113793180505536,0.272415677613535,0.317523053280647,0.329659880616961,0.351645104815471,0.358808671477314,0.351056088601964,0.156085733024331,0.207976885375728,0.368052862516527,0.422759597463017,0.216190546514863,0.0213343116357553,0.334533084577226,0.342458399287937,0.16045715840658,0.177357908164472,0.109429664887431,0.142037843490997,0.187218488012645,0.198943865269301,0.104947828033971,0.21531426639129,0.19989154116737,0.248205503094377,0.208314052231464,0.278453953143334,0.379295537431115,0.354648777168306,0.380627877722808,0.333179672860793,0.138861496637972,0.25592119805508,0.172060145277468,0.198604168917916,0.250648525148999,0.116907912064685,0.213235859409378,0.266517590685443,0.215918524927734,0.201709174918076,0.232017158354866,0.305804942248949,0.160021373281474,0.190197477116787,0.146192050080241,0.176475067369294,0.269492785140506,0.433267249415036,0.161873065087242,0.197586588305236,0.337130942347066,0.510905773366279,0,0.163696862595131,0.290637945393068,0.460560612339189,0.241038344399059,0.273457469225452,0.250787085734931,0.216816918773368,0.255512620037937,0.378344507815428,0.168147270809687,0.233567990830177,0.398728045143229,0.521464818367545,0.367011459232184,0.0850572672473838,0.126021454887737,0.16142153312162,0.339484923566513,0.366397393061075,0.27776630635936,0.219897042764518,0.063592687961761,0.102553865287268,0.0672707794919146,0.19197385198901,0.2049696271573,0.320714686413401
"Summer flounder..L",0.153951699068746,0.00653611905573892,0.0343106949664016,0.0106287860295363,0.0278396969545983,0.0400800598440493,0.00654997832029591,0.00677227098440636,0.00818648948042278,0.311171755786351,0.252668554184911,0.0725299770178695,0.387301376418709,0.141278924360368,0.172396725260213,0.41197510948899,0.332600039709341,0.249537852860783,0.0458129443752563,0.0353899451344917,0.0515848524384144,0.28322917592851,0.0092120178371865,0.240165675765594,0.0877909515004254,0.0168618617922089,0.360434019160328,0.202646406716355,0.089989206480976,0.236003847634083,0.190903253146722,0.00457524611480231,0.00434838247449065,0.00363566723181363,0.426623839686319,0.473687313776324,0.342113658654032,0.593895325217178,0.192783455220016,0.0416858385419512,0.00380552645998566,0.400919500937315,0.271973908711903,0.0304546222788319,0.288105286032986,0.054828656456495,0.01130340687061,0.00886445526664292,0.00979603392159245,0.512141888344064,0.558636421378233,0.329658951839938,0.401544333252626,0.505551829348947,0.476753563471951,0.392645017512749,0.0329998365423894,0.242264752581273,0.106189644551705,0.0630453531545827,0.101426996504405,0.0389467587016817,0.339030445782013,0.329193373484161,0.155278930071797,0.127814005562305,0.053129445158552,0.00534159732059925,0.0954768928742528,0.114588185791694,0.170015271606499,0.311156586172584,0.0220975362367316,0.0249264668859799,0.0227179043064348,0.274748365184919,0.0171698183586266,0.355018581326641,0.17102965266767,0.0255521523751523,0.285073506175,0.399181027063827,0.231630494011948,0.0467222614529482,0.0674188780001851,0.0387845818911396,0.0754754355747328,0.0530544183757176,0.222327973308781,0.421696567864271,0.383388182038362,0.389236837222841,0.376815760723151,0.129576672438223,0.253565813897853,0.172905910072156,0.106270559758104,0.0275384733191524,0.504441735939494,0.422113490287231,0.169589980695104,0.00975952781494216,0.409442423726382,0.258243474484572,0.257744593926954,0.171799910715265,0.342978376072515,0.309577396079075,0.163696862595131,0,0.705214235671287,0.362033004981388,0.296102810464951,0.122047779847334,0.0247711671147083,0.32599117923826,0.296440468281455,0.229388380967902,0.368100970314079,0.331802580540886,0.0834593532831287,0.210217437983432,0.0349601618863918,0.0248170955467403,0.0234169861732385,0.0219217435032095,0.277489575683667,0.122913607322561,0.0303292443963071,0.329712996465373,0.0132439297275222,0.0212947825351995,0.0275084446268714,0.0400377822668662,0.0360908162692145,0.0469015407701648
"Summer flounder..M",0.162716430307205,0.0376079569898086,0.111539029508868,0.0222858067341863,0.0587579041052919,0.0489640540195646,0.0438769424410527,0.038941674823607,0.045459362248395,0.322886417753087,0.295055106574669,0.156059272445015,0.31879406045375,0.220282803584506,0.206046697166599,0.328202663944842,0.288693863294576,0.262096480392504,0.0768546463816138,0.0479722995629929,0.11394429013823,0.28381580911436,0.0436263464618711,0.282580612768954,0.150521834076911,0.0558372008203559,0.338604470910964,0.235845835472898,0.143149909571344,0.290960692887539,0.191345858176262,0.0284500186390781,0.0395271599769828,0.0249471905778144,0.367816965795778,0.421344386073341,0.367167239176662,0.516123940474521,0.226504812879829,0.0702082763087238,0.0323155004409802,0.465776352560567,0.376551787073209,0.0764297974831022,0.247502761688205,0.0941977008880698,0.0408526816970712,0.0453884851980244,0.0423913772034179,0.492150379113118,0.602531392683551,0.376943351564239,0.293189482812937,0.373153248619332,0.404280823956427,0.293753512076443,0.0826537877503053,0.263847278014414,0.187400054605972,0.103820147296955,0.171415137492515,0.0963717323987952,0.336137353131924,0.350584704161134,0.22584843202296,0.235115540495937,0.125219235871731,0.0178456160088937,0.156513594015218,0.223280917393725,0.218458146003433,0.329306201346672,0.0532376124282092,0.0610560263871903,0.0584323479778788,0.295598779714281,0.0436098551357949,0.279218347459839,0.152154364826693,0.0666745806912452,0.236264566176307,0.333585473412898,0.263087739292195,0.107609006279843,0.150904230907634,0.0943703119534471,0.10570764886339,0.108426952884458,0.233602756318557,0.338935409477686,0.394157192691731,0.262164266539724,0.296150587005629,0.145172171521921,0.284557376023716,0.215191519828172,0.143439717724198,0.0702224897145954,0.378578932215546,0.361327564961667,0.241127703638442,0.0429120761037908,0.476212504430642,0.29788518941094,0.20857814933932,0.174504989303155,0.469232008835301,0.385951214288748,0.290637945393068,0.705214235671287,0,0.415307614413335,0.275293654647763,0.182374257817064,0.0661626989767095,0.305347941443323,0.34542137915665,0.295144352864396,0.267771685310939,0.287028575732108,0.134420233649447,0.262728203488036,0.0763041792267388,0.035564954635758,0.0405250953402368,0.0552911206872628,0.331701215319715,0.233148393181868,0.080344971019356,0.331121156932762,0.0357905319281085,0.0456632139102722,0.0529495165093533,0.103743241262472,0.111832659380723,0.117069747310753
"Summer flounder..S",0.20982389548219,0.0993531545282773,0.151330052575602,0.0207584825845315,0.0967582921636463,0.0764761921706297,0.102024268787323,0.120889858550813,0.129542825314649,0.256065357813465,0.287006961439185,0.183294378107856,0.263168032026014,0.266953972547926,0.264215982208051,0.338520257689946,0.316509897768311,0.368062839737196,0.130246899747894,0.162471176996005,0.067256103342074,0.299995088782875,0.0759107691980935,0.303306407472363,0.350132574350525,0.251833709393557,0.336861210645133,0.208846223871153,0.179489939288515,0.253757978165735,0.24929032875992,0.0777366460963417,0.105637686638772,0.0698780803052464,0.306579701184929,0.342109063821004,0.302390538628902,0.313027140582624,0.167414362173537,0.110496436956308,0.0698778966974873,0.357182648920962,0.329334293247702,0.121071485581288,0.33003757836525,0.162626497983033,0.108208321673707,0.175698944235325,0.107344661695784,0.197447341640029,0.372423355517124,0.532574269081865,0.305309367003816,0.358081198805928,0.390874206320294,0.301005308307635,0.143005929058068,0.216687258508555,0.180941172930716,0.17149432124302,0.245308681209727,0.243339497032363,0.339836390099559,0.332685097744931,0.217969756544013,0.269879240419916,0.126759563789052,0.0233333053846928,0.209247987189014,0.257297368557859,0.157785929890107,0.346042392811596,0.0423835245876406,0.0689870468781179,0.0928305693387014,0.377997396444879,0.0819612934445451,0.320657022025113,0.17948474163713,0.154943352801697,0.242260032175596,0.412967194215837,0.325009706926891,0.255829085165383,0.30617046937317,0.294151080930842,0.0832618210747124,0.144385512683253,0.208934510032402,0.309462412429664,0.353284937778806,0.299629092538992,0.365362045786441,0.216857210774159,0.219344434582269,0.200968255170298,0.218966975561168,0.212426541463738,0.364572695727265,0.296835564163011,0.189101711970807,0.113899385181973,0.512322719450255,0.50314859927255,0.15592265718534,0.0826888546246349,0.352975193537599,0.574867471480477,0.460560612339189,0.362033004981388,0.415307614413335,0,0.333261674465736,0.223070249246688,0.152736869890195,0.305552909023413,0.359223072362877,0.462404040134732,0.335394353839511,0.395607342287521,0.35396324090672,0.451883795712299,0.318302659371922,0.0389649374082226,0.0497259389868709,0.0503719903231782,0.216042974105251,0.212677393807747,0.15860510945627,0.192837068822446,0.0450929430630033,0.0718396844948253,0.0709510425379641,0.0400192969082597,0.0608413709520074,0.200494054766995
"Thorny skate..L",0.240120104426924,0.111852602322064,0.0567586894200049,0.0624041651907884,0.235451119945594,0.309751758599163,0.07670582268884,0.071433576232784,0.100694390324045,0.438845595647515,0.413628627446504,0.248300581127413,0.392776924679787,0.400210957098582,0.449445927784462,0.461357353666472,0.486664959915199,0.22726309264576,0.133290076984816,0.129851952168085,0.0600338392610749,0.255406042055935,0.0800236764839911,0.383777948506588,0.239811966173865,0.0949723058531685,0.408312702077489,0.280194627196694,0.21761502380469,0.264273985226978,0.307616717648729,0.0580742750622232,0.0624657878373647,0.0600210137365749,0.320918935854927,0.290297497713997,0.210960469593488,0.270992584951077,0.134943662124637,0.0922357106912375,0.0516370822589328,0.315091206784493,0.316373519675845,0.166795500431491,0.260611524140366,0.345926558937127,0.300414463790529,0.337146796525306,0.303944065639423,0.162126976124352,0.353335640145124,0.351457673830187,0.344397089958071,0.341270534302938,0.3225546617951,0.313087889477032,0.328892393990865,0.44363045037519,0.365342281166261,0.223157748042853,0.333820408812135,0.178641666148766,0.217602166054129,0.219155773742002,0.3042028502648,0.302521346588323,0.350228783824358,0.0118086970143311,0.407206923030318,0.321247783373676,0.124756809799678,0.201035414529927,0.0503116072977302,0.0878784038410234,0.128614189653223,0.23526191274646,0.109133689837021,0.400824234181661,0.231723984983313,0.143110691648991,0.395387453968318,0.452390789432744,0.385106437888211,0.216247226055822,0.423346524821026,0.289119236714587,0.214882943947477,0.338518900094727,0.261983429459448,0.380532087901315,0.375514211655286,0.327750397735681,0.443068702644844,0.196242642333363,0.230205525872498,0.223541169795521,0.261037478271316,0.168648524525765,0.390648225278083,0.403135839919334,0.171304177462701,0.224399862062228,0.323852040240661,0.337961325512609,0.269627096704207,0.173149622668405,0.28578537052446,0.338551933079893,0.241038344399059,0.296102810464951,0.275293654647763,0.333261674465736,0,0.580515798351382,0.38342689417487,0.553761278330336,0.207334567133892,0.262265741739629,0.403948890402528,0.401707763319623,0.199676819823242,0.233109142907608,0.131294122893269,0.269565420717442,0.279101765454144,0.268591611464629,0.440532981340097,0.316658701756723,0.12250391888477,0.373999538757592,0.283312765417116,0.300988993174604,0.282162478439502,0.278101223916205,0.280376473307164,0.345681135085601
"Thorny skate..M",0.281139744357478,0.231945380644069,0.154706379180223,0.0606573669998468,0.259497337742101,0.334823139853973,0.159750788398748,0.163082285230666,0.224149102951851,0.247506990332165,0.411070974063875,0.416195371525522,0.171903840860855,0.407197869073915,0.483169411375017,0.209866087365712,0.362138933500254,0.182605428321325,0.25368471889535,0.231153356764997,0.151205739473311,0.229466731506744,0.199423738253331,0.295250051635969,0.370876355677101,0.181114498832898,0.237322945428425,0.264661201832454,0.258658816871709,0.220263695721109,0.329188195836221,0.0964930566279276,0.185125251599651,0.137130735497082,0.108466953090582,0.102744865154208,0.100601758999241,0.106149638896643,0.201515098472854,0.166489967505458,0.121138695396713,0.223740848779254,0.307374464523973,0.229569082965026,0.150147368916393,0.491493272626698,0.388359140962334,0.515413600702108,0.461062298692254,0.0877485809558128,0.329602648870166,0.343190657513008,0.0978113138328419,0.0960633110631061,0.0945970105588904,0.0787015472115508,0.443175895546474,0.309491773886886,0.430044329880439,0.379395945405121,0.393677668037142,0.2355939680591,0.132698850325069,0.151605076951806,0.355578146942736,0.420739628876002,0.549992688751574,0.0165865352901947,0.513405233583129,0.442491699153163,0.0809054423493459,0.127964095295499,0.106438751883913,0.147793153951554,0.171880370883241,0.251756325064351,0.222079207294671,0.320049549754537,0.279269198587711,0.299496509136475,0.255753732273706,0.318552291334597,0.469765556276239,0.380943226184554,0.556776407314579,0.3741430594165,0.270444965008594,0.526135713887848,0.0947003338339664,0.15036441935685,0.221228921333046,0.0709427485847108,0.282924180217814,0.323153935190308,0.189941300568366,0.243503398092085,0.39000433219251,0.307270980309852,0.133095447133614,0.161578179900746,0.258242910049346,0.265348090867961,0.217096686732143,0.364735944586796,0.0987058448920197,0.130097528086802,0.275617611955207,0.331030079665988,0.273457469225452,0.122047779847334,0.182374257817064,0.223070249246688,0.580515798351382,0,0.670319392162739,0.331567886418874,0.11113219445369,0.186867005066607,0.146762450169534,0.354807011836488,0.363917972443694,0.313931411801012,0.211113008225517,0.424594149554161,0.456287027428059,0.465990951953277,0.355715390667755,0.392351645978711,0.187693305132234,0.231080835266137,0.459228659787229,0.472678408835244,0.439239860213888,0.461784878106206,0.485236293248228,0.443448976160274
"Thorny skate..S",0.286401107303193,0.280270022413181,0.232968772696565,0.0575939668925616,0.223986140311137,0.330296090209206,0.219006861400947,0.224304426767318,0.28514226701732,0.082565234381845,0.221918031766884,0.543855840265942,0.0504994779028736,0.367983431457322,0.539759008409152,0.047065977922479,0.149466873632906,0.213548665216495,0.360886605184491,0.266237257987385,0.161773785021112,0.261067584148223,0.276286920144677,0.14707922486326,0.293075934168184,0.38245649214643,0.0794964118411549,0.154110893986573,0.179325547780576,0.158019506573298,0.330079654909088,0.107328477565769,0.225804677102553,0.162626027811206,0.016643813113419,0.0196003621664742,0.0249393477864309,0.053761858699634,0.229307227583035,0.208399273731071,0.149518062333374,0.061415317786724,0.171139904384407,0.144967002961167,0.0619409581605735,0.594949093064678,0.590049311379797,0.713826888857507,0.623467286007218,0.0336626987467156,0.196554834687102,0.311901172408153,0.0164640066746348,0.0229130796966258,0.0320056909639655,0.0164170480835419,0.616389970556597,0.236006930573557,0.355274295430075,0.591139044634248,0.487460276482968,0.432956904075945,0.0849048876057971,0.120166120726354,0.22656769967625,0.395034605167529,0.538765510323644,0.0241240395661264,0.498555586340629,0.561494615622007,0.045246912605083,0.106723853684797,0.0490626425357108,0.084124827777436,0.31712324034545,0.201557397022584,0.271376599129649,0.281655939548581,0.287230953722365,0.417798447322167,0.176450435999872,0.188348707686984,0.441152535464887,0.561554583949921,0.533500718467196,0.523919639688829,0.373846294951385,0.660866442560519,0.021609609347486,0.0404897680703299,0.0971441097847746,0.0212496056423946,0.207496631807665,0.364410646063632,0.0595768051963677,0.126453921770796,0.363531300568961,0.522210706212145,0.042001526205684,0.0763739465254495,0.264462974001205,0.457586654772919,0.114762137744147,0.492529895265076,0.0397584743759751,0.120054288555189,0.12706628036801,0.212805636405341,0.250787085734931,0.0247711671147083,0.0661626989767095,0.152736869890195,0.38342689417487,0.670319392162739,0,0.189141835849004,0.0728905282116613,0.203727461692864,0.0827505595050169,0.301559751746062,0.404906695743516,0.349589868132116,0.370102436638359,0.447867002573134,0.527398010081555,0.576883808474593,0.295475640745496,0.514616164824092,0.389401812470534,0.10092542809732,0.469046521786733,0.496721235509418,0.45403039248518,0.5994384746256,0.637926232799363,0.582872621588122
"Thorny skate..XL",0.223797524452941,0.0636336423949583,0.0289906745108652,0.0650519592371133,0.174102568414341,0.184310548885857,0.0435840846505194,0.0367230935176829,0.0486761517768869,0.461156523591908,0.368029657845866,0.191933880736168,0.516653426161044,0.257359760815448,0.260401483696604,0.530165191783007,0.44521813014604,0.230629613760174,0.0805583432928862,0.0771832486850997,0.0337250767230891,0.284031594361094,0.041738655655046,0.334062278510944,0.169657216442967,0.0594949772397712,0.454482225007758,0.19879499198788,0.186672638525468,0.243893063235652,0.293113665604307,0.0249149284677717,0.0288739086230893,0.0297803608472812,0.314851534804715,0.260690638642205,0.204527108330213,0.302467000087427,0.10273916337211,0.071516357772376,0.0296764744438763,0.303011796041264,0.278426157390664,0.127420294537787,0.303585922050795,0.164247628911179,0.135848155684281,0.151544238686565,0.129731329395677,0.145481283058961,0.336809437992884,0.299461056493904,0.396846265452723,0.388593347629136,0.353002553646975,0.344830137817037,0.165245442506346,0.365548523807763,0.252426454045742,0.175488791663997,0.250737845724326,0.171415995406195,0.23629046015205,0.228535917356373,0.247382049741318,0.240237207607902,0.144768719324553,0.00554317313644415,0.237979053747834,0.21472368694299,0.111682529826646,0.211248801234511,0.0694466894743311,0.0913928452260296,0.123157790645732,0.182791858193571,0.059818464207821,0.440577053584545,0.213740330026578,0.0913206226304299,0.446492048451195,0.464916568461774,0.387485912745594,0.15475922580194,0.244481658028119,0.17392511430188,0.171398721594846,0.188090438742564,0.268616273364059,0.400798976965298,0.370220712522342,0.407317304274903,0.431554926134425,0.171072235690821,0.204468513841241,0.184303177420072,0.21648645582592,0.122410461134716,0.407223606434819,0.369843771053911,0.136273136749217,0.110487056185361,0.306390483648449,0.273185534176979,0.291046439971081,0.207049645803079,0.247243019727167,0.307625458421288,0.216816918773368,0.32599117923826,0.305347941443323,0.305552909023413,0.553761278330336,0.331567886418874,0.189141835849004,0,0.221793850807137,0.23191134316877,0.453065585767554,0.381233972028941,0.165913675994863,0.183492224492787,0.0900228769167133,0.119509924221698,0.128389324052027,0.143887246769317,0.3971452498473,0.235960387162142,0.127868423668346,0.357126747016128,0.130826949484922,0.142622990079814,0.125874728797031,0.118094697286871,0.119967590453925,0.17319986643474
