"Category","Time","Stratum","Units","Estimate","Std. Error for Estimate","Std. Error for ln(Estimate)"
"1","2014","Stratum_5"," [g/km^2]",10759.3508199691,1377.85606807524,0.151902188962229
"1","2015","Stratum_5"," [g/km^2]",14633.2974194587,1818.04746400037,0.146535790681267
"1","2016","Stratum_5"," [g/km^2]",15126.3968552487,1878.93636969356,0.146028271387038
"1","2017","Stratum_5"," [g/km^2]",11855.9714214684,1674.15726186531,0.169955576854116
"1","2018","Stratum_5"," [g/km^2]",11994.9822066318,1593.13404276384,0.157859661307499
"1","2019","Stratum_5"," [g/km^2]",14762.0463341612,1892.692149834,0.151769000556956
"1","2020","Stratum_5"," [g/km^2]",12648.7187118662,2150.37870420427,0.206314062725018
"1","2021","Stratum_5"," [g/km^2]",13219.5387196134,1690.35156233395,0.152058816299862
"1","1985","Stratum_6"," [g/km^2]",6891.33225934116,1251.04613839218,0.226023143905543
"1","1986","Stratum_6"," [g/km^2]",8439.29886821325,1356.33252188371,0.195967016932176
"1","1987","Stratum_6"," [g/km^2]",9622.09773547507,1651.77009486235,0.209205488917827
"1","1988","Stratum_6"," [g/km^2]",6699.95071319316,1148.18898917194,0.210598791558656
"1","1989","Stratum_6"," [g/km^2]",5070.46553798226,843.12095650822,0.204978362365857
"1","1990","Stratum_6"," [g/km^2]",6331.66668185794,1036.79973022283,0.200438887529997
"1","1991","Stratum_6"," [g/km^2]",6432.23792143524,1099.44563283553,0.208466699627448
"1","1992","Stratum_6"," [g/km^2]",9067.6660050941,1486.95975933703,0.199135087191001
"1","1993","Stratum_6"," [g/km^2]",11846.6759270277,1904.66161017031,0.194530644079567
"1","1994","Stratum_6"," [g/km^2]",6510.37497217447,1014.70280632951,0.189860858120494
"1","1995","Stratum_6"," [g/km^2]",5316.36669825028,872.437923454938,0.201312539660704
"1","1996","Stratum_6"," [g/km^2]",9060.10341728825,1353.88684180609,0.179116313346247
"1","1997","Stratum_6"," [g/km^2]",7181.0549101714,1136.91305182016,0.192728522250819
"1","1998","Stratum_6"," [g/km^2]",8983.57512771174,1343.41178297728,0.178548253709067
"1","1999","Stratum_6"," [g/km^2]",13341.3101067297,1934.73460435367,0.172332913987204
"1","2000","Stratum_6"," [g/km^2]",12517.3734975267,1904.48973089472,0.182332334414797
"1","2001","Stratum_6"," [g/km^2]",10074.7567378824,1615.5250815065,0.195525977410358
"1","2002","Stratum_6"," [g/km^2]",9526.40542862252,1633.35334756873,0.209354928879751
"1","2003","Stratum_6"," [g/km^2]",7782.99068659124,1414.2478765715,0.22409714115449
"1","2004","Stratum_6"," [g/km^2]",8209.59746439844,1475.35376611047,0.222212543060544
"1","2005","Stratum_6"," [g/km^2]",7066.70563145452,1271.50707189186,0.22268945588523
"1","2006","Stratum_6"," [g/km^2]",6134.61811299592,1059.57433887378,0.21246793630819
"1","2007","Stratum_6"," [g/km^2]",10024.4904266329,1636.56815140379,0.198691710849913
"1","2008","Stratum_6"," [g/km^2]",8691.29829786218,1432.37181883246,0.200858047373278
"1","2009","Stratum_6"," [g/km^2]",6310.78389228241,1033.47710257924,0.201786063754255
"1","2010","Stratum_6"," [g/km^2]",9283.5636072151,1575.95040868065,0.208735586415566
"1","2011","Stratum_6"," [g/km^2]",10244.432584353,1663.02213814559,0.198468766363208
"1","2012","Stratum_6"," [g/km^2]",14294.1593246948,2237.23462057387,0.188648745052642
"1","2013","Stratum_6"," [g/km^2]",9338.04035259661,1549.54012773113,0.203558401823841
"1","2014","Stratum_6"," [g/km^2]",6553.18068573876,1096.87032002577,0.205695064443734
"1","2015","Stratum_6"," [g/km^2]",7520.55297764318,1307.72580294799,0.214963322011259
"1","2016","Stratum_6"," [g/km^2]",7259.378726795,1174.68370056133,0.197524162352742
