"Category","Time","Stratum","Units","Estimate","Std. Error for Estimate","Std. Error for ln(Estimate)"
"1","2021","Stratum_7"," [g/km^2]",24153.1750885996,5599.97009247525,0.284187844601498
"1","1985","Stratum_8"," [g/km^2]",40324.7949099836,10575.359852797,0.322286619346669
"1","1986","Stratum_8"," [g/km^2]",35719.1420976454,9487.52039484579,0.329711060076231
"1","1987","Stratum_8"," [g/km^2]",37055.1114853661,9579.74236591926,0.319148402516531
"1","1988","Stratum_8"," [g/km^2]",21508.6284366956,5468.00071442442,0.311217761358871
"1","1989","Stratum_8"," [g/km^2]",23102.528498316,6042.07029586077,0.318189588045132
"1","1990","Stratum_8"," [g/km^2]",29342.739002957,7700.32396670824,0.31897414004208
"1","1991","Stratum_8"," [g/km^2]",20258.4681037982,5325.9311491092,0.32515420447782
"1","1992","Stratum_8"," [g/km^2]",25756.0989088162,6446.53375912992,0.303865238003492
"1","1993","Stratum_8"," [g/km^2]",28449.423480361,7154.90393886418,0.306745122983232
"1","1994","Stratum_8"," [g/km^2]",21479.5636795655,5491.3093157732,0.314428480070431
"1","1995","Stratum_8"," [g/km^2]",14169.870104345,3920.13989127764,0.340982057864876
"1","1996","Stratum_8"," [g/km^2]",25932.4442137698,6532.09321377621,0.306705999890899
"1","1997","Stratum_8"," [g/km^2]",19996.2177716441,5202.1724055175,0.316570346618831
"1","1998","Stratum_8"," [g/km^2]",15379.6836516344,3735.50434404914,0.294853741683873
"1","1999","Stratum_8"," [g/km^2]",25599.8150125837,6534.0683701798,0.310625511317493
"1","2000","Stratum_8"," [g/km^2]",30532.2757776023,8127.25987611905,0.325874275086267
"1","2001","Stratum_8"," [g/km^2]",24637.7587417137,6881.63988738446,0.343872145052205
"1","2002","Stratum_8"," [g/km^2]",24223.1880113263,6628.15485447878,0.336042383603606
"1","2003","Stratum_8"," [g/km^2]",22001.2518462272,5786.42163732114,0.32254185361633
"1","2004","Stratum_8"," [g/km^2]",14754.5183111766,3993.01017264488,0.33492892012084
"1","2005","Stratum_8"," [g/km^2]",24678.4381348136,6801.29973474964,0.335138783335415
"1","2006","Stratum_8"," [g/km^2]",22015.5673002039,5857.14098289867,0.322454028754337
"1","2007","Stratum_8"," [g/km^2]",28551.5816693197,7563.48593048456,0.320257466416971
"1","2008","Stratum_8"," [g/km^2]",31232.8295600971,7987.9269954908,0.307459902050996
"1","2009","Stratum_8"," [g/km^2]",21674.6022371725,5270.12263007882,0.291055502462843
"1","2010","Stratum_8"," [g/km^2]",24306.7520465344,5888.54918203093,0.289359517666281
"1","2011","Stratum_8"," [g/km^2]",27696.8533977162,7206.10661349093,0.312890097399126
"1","2012","Stratum_8"," [g/km^2]",25259.684680776,6537.87702161399,0.311820094926511
"1","2013","Stratum_8"," [g/km^2]",20717.5242885106,5093.26373534569,0.298088993826826
"1","2014","Stratum_8"," [g/km^2]",18843.5728159292,4817.05059400221,0.309046459928792
"1","2015","Stratum_8"," [g/km^2]",22169.1522133381,5738.28446939812,0.314270383250133
"1","2016","Stratum_8"," [g/km^2]",21820.8723763155,5586.86050352529,0.310547772095947
"1","2017","Stratum_8"," [g/km^2]",21162.5490522551,5709.95784930606,0.335663621356287
"1","2018","Stratum_8"," [g/km^2]",16920.1385392084,4416.49131087646,0.31722757721694
