"Category","Time","Stratum","Units","Estimate","Std. Error for Estimate","Std. Error for ln(Estimate)"
"1","1994","Stratum_6"," [g]",29842.5839547481,6305.00546911998,0.2112754538508
"1","1995","Stratum_6"," [g]",39982.8274188853,7676.76358121725,0.192001518571727
"1","1996","Stratum_6"," [g]",25033.7142349883,5228.52897975696,0.208859497662927
"1","1997","Stratum_6"," [g]",30456.9261461915,6312.30616967625,0.207253553407772
"1","1998","Stratum_6"," [g]",38053.125969369,7136.4838437053,0.18754001575192
"1","1999","Stratum_6"," [g]",51165.8605668686,9667.27150877446,0.18893987908481
"1","2000","Stratum_6"," [g]",54324.5276795208,10714.256257666,0.197226864463012
"1","2001","Stratum_6"," [g]",63278.2554628161,12603.4254250688,0.199174666445647
"1","2002","Stratum_6"," [g]",35212.4239420323,7488.28601673715,0.21266033911964
"1","2003","Stratum_6"," [g]",40672.2240691456,9190.2497266683,0.225958868417038
"1","2004","Stratum_6"," [g]",59879.9371018075,12697.4788488722,0.212048967708232
"1","2005","Stratum_6"," [g]",39795.7565375315,9210.65651963109,0.231448207573201
"1","2006","Stratum_6"," [g]",35049.3345912856,7826.69153497543,0.223304996407019
"1","2007","Stratum_6"," [g]",32938.1708442443,7291.29120910896,0.221362966498276
"1","2008","Stratum_6"," [g]",30419.4766538025,6953.93748109226,0.228601483195571
"1","2009","Stratum_6"," [g]",38365.2458573175,7698.35396189939,0.200659575870569
"1","2010","Stratum_6"," [g]",41409.5802963074,8815.50684710422,0.21288568452094
"1","2011","Stratum_6"," [g]",54888.5976281133,11851.3595417021,0.215916602970959
"1","2012","Stratum_6"," [g]",71565.128329014,15049.1344303403,0.210285858234661
"1","2013","Stratum_6"," [g]",47969.6556224179,10363.4894687628,0.216042607233553
"1","2014","Stratum_6"," [g]",36282.7235341406,8252.65998305816,0.227454258644413
"1","2015","Stratum_6"," [g]",43499.7432812707,9961.0246843481,0.22899042460871
"1","2016","Stratum_6"," [g]",36028.7829305402,8013.14755209871,0.222409609770811
"1","2017","Stratum_6"," [g]",32715.0147778225,7971.73672516994,0.243672111393145
"1","2018","Stratum_6"," [g]",43154.1333793567,10358.7460062788,0.240040644895305
"1","2019","Stratum_6"," [g]",50879.6844046392,11293.6427525653,0.221967625874966
"1","2020","Stratum_6"," [g]",21420.2250649615,8585.03729533624,0.400791180732238
"1","2021","Stratum_6"," [g]",30138.4244324651,11716.6427298163,0.388760957165204
"1","1985","Stratum_7"," [g]",2168.55963701728,680.528170045699,0.313815750523571
"1","1986","Stratum_7"," [g]",1885.57553245724,513.274241223256,0.272210915122752
"1","1987","Stratum_7"," [g]",1768.04350047942,522.705854849472,0.295640833897886
"1","1988","Stratum_7"," [g]",926.377934997427,318.990547892125,0.344341694508311
"1","1989","Stratum_7"," [g]",2046.17676681422,554.950233307139,0.271213241352146
"1","1990","Stratum_7"," [g]",855.64129587941,260.306403425359,0.304223749693873
"1","1991","Stratum_7"," [g]",697.302707623817,188.979381199911,0.271014839227991
"1","1992","Stratum_7"," [g]",1218.59832339156,340.237366909862,0.279203869215021
"1","1993","Stratum_7"," [g]",1194.70272304499,387.651887520006,0.324475603882429
"1","1994","Stratum_7"," [g]",1158.93168287415,379.07091419279,0.327086505438089
"1","1995","Stratum_7"," [g]",1787.73143832254,432.868348845601,0.242132760864668
"1","1996","Stratum_7"," [g]",957.511426331673,303.000679565052,0.316446019580026
"1","1997","Stratum_7"," [g]",1210.98610058549,336.961721052904,0.278253995557826
"1","1998","Stratum_7"," [g]",1432.28261572239,377.516903613919,0.263577103757217
"1","1999","Stratum_7"," [g]",1688.58048056283,431.645018536512,0.255625967198577
"1","2000","Stratum_7"," [g]",3275.01687513816,878.38781534513,0.268208637950323
"1","2001","Stratum_7"," [g]",2386.39750807729,747.383763367361,0.313184941250431
"1","2002","Stratum_7"," [g]",1451.9560235219,398.205141835229,0.274254271743942
"1","2003","Stratum_7"," [g]",1806.7179427812,610.977930317194,0.338170068415149
"1","2004","Stratum_7"," [g]",2905.80432236881,926.496368166255,0.318843344348451
"1","2005","Stratum_7"," [g]",1861.79927636814,576.091547796409,0.309427313195763
"1","2006","Stratum_7"," [g]",1579.91737055539,454.261970416301,0.287522612816526
"1","2007","Stratum_7"," [g]",1353.99950232656,382.014210604543,0.282137629997746
"1","2008","Stratum_7"," [g]",1942.25895736729,451.351366111621,0.232384751991785
"1","2009","Stratum_7"," [g]",1620.41197775526,359.333904748471,0.22175465849509
"1","2010","Stratum_7"," [g]",2207.16861282415,529.725416707644,0.240002242524572
"1","2011","Stratum_7"," [g]",2958.48098102212,711.763567928046,0.240584128305648
"1","2012","Stratum_7"," [g]",3069.82355984362,734.523150624477,0.239272106785804
"1","2013","Stratum_7"," [g]",1707.11889745198,417.192172994775,0.244383782299798
"1","2014","Stratum_7"," [g]",1802.30952355463,466.850738943996,0.259029169431033
"1","2015","Stratum_7"," [g]",2065.12238738954,535.785597963682,0.259444961342437
